2023-02-21 17:33:13,436 INFO    StreamThr :7451 [internal.py:wandb_internal():90] W&B internal server running at pid: 7451, started at: 2023-02-21 17:33:13.435704
2023-02-21 17:33:13,438 DEBUG   HandlerThread:7451 [handler.py:handle_request():144] handle_request: status
2023-02-21 17:33:13,441 INFO    WriterThread:7451 [datastore.py:open_for_write():85] open: /home/andrea/PycharmProjects/data_exfiltration_tabular/wandb/run-20230221_173313-03irt46n/run-03irt46n.wandb
2023-02-21 17:33:13,444 DEBUG   SenderThread:7451 [sender.py:send():336] send: header
2023-02-21 17:33:13,459 DEBUG   SenderThread:7451 [sender.py:send():336] send: run
2023-02-21 17:33:14,009 INFO    SenderThread:7451 [dir_watcher.py:__init__():216] watching files in: /home/andrea/PycharmProjects/data_exfiltration_tabular/wandb/run-20230221_173313-03irt46n/files
2023-02-21 17:33:14,010 INFO    SenderThread:7451 [sender.py:_start_run_threads():1070] run started: 03irt46n with start time 1676997193.434518
2023-02-21 17:33:14,011 DEBUG   SenderThread:7451 [sender.py:send_request():363] send_request: summary_record
2023-02-21 17:33:14,012 INFO    SenderThread:7451 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-02-21 17:33:14,021 DEBUG   HandlerThread:7451 [handler.py:handle_request():144] handle_request: check_version
2023-02-21 17:33:14,022 DEBUG   SenderThread:7451 [sender.py:send_request():363] send_request: check_version
2023-02-21 17:33:14,214 DEBUG   HandlerThread:7451 [handler.py:handle_request():144] handle_request: run_start
2023-02-21 17:33:14,218 DEBUG   HandlerThread:7451 [system_info.py:__init__():31] System info init
2023-02-21 17:33:14,218 DEBUG   HandlerThread:7451 [system_info.py:__init__():46] System info init done
2023-02-21 17:33:14,218 INFO    HandlerThread:7451 [system_monitor.py:start():151] Starting system monitor
2023-02-21 17:33:14,219 INFO    SystemMonitor:7451 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-02-21 17:33:14,220 INFO    HandlerThread:7451 [system_monitor.py:probe():172] Collecting system info
2023-02-21 17:33:14,220 INFO    SystemMonitor:7451 [interfaces.py:start():168] Started cpu
2023-02-21 17:33:14,221 INFO    SystemMonitor:7451 [interfaces.py:start():168] Started disk
2023-02-21 17:33:14,222 INFO    SystemMonitor:7451 [interfaces.py:start():168] Started memory
2023-02-21 17:33:14,226 INFO    SystemMonitor:7451 [interfaces.py:start():168] Started network
2023-02-21 17:33:14,270 DEBUG   HandlerThread:7451 [system_info.py:probe():195] Probing system
2023-02-21 17:33:14,272 DEBUG   HandlerThread:7451 [system_info.py:_probe_git():180] Probing git
2023-02-21 17:33:14,288 DEBUG   HandlerThread:7451 [system_info.py:_probe_git():188] Probing git done
2023-02-21 17:33:14,288 DEBUG   HandlerThread:7451 [system_info.py:probe():241] Probing system done
2023-02-21 17:33:14,288 DEBUG   HandlerThread:7451 [system_monitor.py:probe():181] {'os': 'Linux-5.4.0-139-generic-x86_64-with-Ubuntu-18.04-bionic', 'python': '3.6.9', 'heartbeatAt': '2023-02-21T16:33:14.270468', 'startedAt': '2023-02-21T16:33:13.396109', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/andrea/PycharmProjects/data_exfiltration_tabular/train.py', 'codePath': 'train.py', 'git': {'remote': 'https://github.com/andreasiposova/DEA_thesis', 'commit': '3f02e90b2c54c82a9c250d6da7f36911cdc3855a'}, 'email': 'siposova.andrea@gmail.com', 'root': '/home/andrea/PycharmProjects/data_exfiltration_tabular', 'host': 'NBATVIE191', 'username': 'andrea', 'executable': '/home/andrea/PycharmProjects/data_exfiltration_tabular_venv/bin/python', 'cpu_count': 4, 'cpu_count_logical': 8, 'cpu_freq': {'current': 1000.041125, 'min': 400.0, 'max': 3400.0}, 'cpu_freq_per_core': [{'current': 1000.174, 'min': 400.0, 'max': 3400.0}, {'current': 1000.113, 'min': 400.0, 'max': 3400.0}, {'current': 999.999, 'min': 400.0, 'max': 3400.0}, {'current': 1000.046, 'min': 400.0, 'max': 3400.0}, {'current': 1000.081, 'min': 400.0, 'max': 3400.0}, {'current': 1000.094, 'min': 400.0, 'max': 3400.0}, {'current': 999.949, 'min': 400.0, 'max': 3400.0}, {'current': 999.999, 'min': 400.0, 'max': 3400.0}], 'disk': {'total': 231.4857521057129, 'used': 187.68144989013672}, 'memory': {'total': 7.618877410888672}}
2023-02-21 17:33:14,288 INFO    HandlerThread:7451 [system_monitor.py:probe():182] Finished collecting system info
2023-02-21 17:33:14,288 INFO    HandlerThread:7451 [system_monitor.py:probe():185] Publishing system info
2023-02-21 17:33:14,288 DEBUG   HandlerThread:7451 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-02-21 17:33:14,289 DEBUG   HandlerThread:7451 [system_info.py:_save_pip():67] Saving pip packages done
2023-02-21 17:33:14,289 INFO    HandlerThread:7451 [system_monitor.py:probe():187] Finished publishing system info
2023-02-21 17:33:14,292 DEBUG   SenderThread:7451 [sender.py:send():336] send: files
2023-02-21 17:33:14,292 INFO    SenderThread:7451 [sender.py:_save_file():1321] saving file wandb-metadata.json with policy now
2023-02-21 17:33:14,300 DEBUG   HandlerThread:7451 [handler.py:handle_request():144] handle_request: stop_status
2023-02-21 17:33:14,301 DEBUG   SenderThread:7451 [sender.py:send_request():363] send_request: stop_status
2023-02-21 17:33:14,543 DEBUG   SenderThread:7451 [sender.py:send():336] send: telemetry
2023-02-21 17:33:15,011 INFO    Thread-13 :7451 [dir_watcher.py:_on_file_created():275] file/dir created: /home/andrea/PycharmProjects/data_exfiltration_tabular/wandb/run-20230221_173313-03irt46n/files/wandb-metadata.json
2023-02-21 17:33:15,011 INFO    Thread-13 :7451 [dir_watcher.py:_on_file_created():275] file/dir created: /home/andrea/PycharmProjects/data_exfiltration_tabular/wandb/run-20230221_173313-03irt46n/files/wandb-summary.json
2023-02-21 17:33:15,011 INFO    Thread-13 :7451 [dir_watcher.py:_on_file_created():275] file/dir created: /home/andrea/PycharmProjects/data_exfiltration_tabular/wandb/run-20230221_173313-03irt46n/files/requirements.txt
2023-02-21 17:33:15,067 INFO    wandb-upload_0:7451 [upload_job.py:push():138] Uploaded file /tmp/tmpalqkq2hrwandb/o1edqvr5-wandb-metadata.json
